e	weights
1054	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1055	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1056	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1057	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1058	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1059	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1060	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1061	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1062	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1063	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1064	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1065	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1066	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1067	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1068	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1069	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1070	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1071	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1072	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1073	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1074	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1075	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1076	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1077	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1078	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1079	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1080	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1081	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1082	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1083	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1084	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1085	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1086	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1087	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1088	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1089	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1090	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1091	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1092	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1093	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1094	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1095	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1096	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1097	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1098	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1099	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1100	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1101	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1102	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1103	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1104	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1105	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1106	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1107	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1108	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1109	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1110	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1111	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1112	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1113	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1114	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1115	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1116	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1117	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1118	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1119	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1120	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1121	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1122	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1123	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1124	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1125	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1126	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1127	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1128	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1129	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1130	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1131	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1132	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1133	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1134	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1135	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1136	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1137	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1138	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1139	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1140	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1141	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1142	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1143	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1144	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1145	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1146	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1147	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1148	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1149	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1150	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1151	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1152	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1153	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1154	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1155	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1156	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1157	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1158	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1159	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1160	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1161	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1162	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1163	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1164	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1165	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1166	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1167	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1168	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1169	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1170	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1171	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1172	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1173	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1174	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1175	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1176	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1177	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1178	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1179	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1180	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1181	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1182	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1183	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1184	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1185	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1186	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1187	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1188	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1189	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1190	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1191	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1192	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1193	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1194	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1195	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1196	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1197	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1198	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1199	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1200	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1201	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1202	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1203	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1204	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1205	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1206	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1207	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1208	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1209	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1210	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1211	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1212	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1213	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1214	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1215	{'es': 3.2613842250210294, 'fr': 3.091046524701389, 'ja': 2.5310674864610876, 'el': 1.0025420886497207, 'en': 1.8027323864516531}
1216	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1217	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1218	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1219	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1220	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1221	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1222	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1223	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1224	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1225	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1226	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1227	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1228	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1229	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1230	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1231	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1232	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1233	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1234	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1235	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1236	{'es': 3.2586279064939796, 'fr': 3.069039068826857, 'ja': 2.9582608634073546, 'el': 2.538803636348068, 'en': 2.729371960558012}
1237	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1238	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1239	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1240	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1241	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1242	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1243	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1244	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1245	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1246	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1247	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1248	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1249	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1250	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1251	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1252	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1253	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1254	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1255	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1256	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1257	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1258	{'es': 3.6701920298626614, 'fr': 3.0036268149743397, 'ja': 1.829324540223257, 'el': 2.6141725989123072, 'en': 2.7540648636868967}
1259	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1260	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1261	{'es': 3.5847069267752842, 'fr': 2.942537930568523, 'ja': 2.6913040602399922, 'el': 2.36019720257483, 'en': 2.964680273452819}
1262	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1263	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1264	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1265	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1266	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1267	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1268	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1269	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1270	{'es': 3.962637850606411, 'fr': 1.7604806296205466, 'ja': 2.4131568934477174, 'el': 0.9345387065568858, 'en': 2.8240092232143503}
1271	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1272	{'es': 4.276046622943159, 'fr': 2.6340478170189883, 'ja': 1.3478921223268248, 'el': 0.9527121519338215, 'en': 2.4421534711431696}
1273	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1274	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1275	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1276	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1277	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1278	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1279	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1280	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1281	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1282	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1283	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1284	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1285	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1286	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1287	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1288	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1289	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1290	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1291	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1292	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1293	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1294	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1295	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1296	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1297	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1298	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1299	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1300	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1301	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1302	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1303	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1304	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1305	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1306	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1307	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1308	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1309	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1310	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1311	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1312	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1313	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1314	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1315	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1316	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1317	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1318	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1319	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1320	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1321	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1322	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1323	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1324	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1325	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1326	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1327	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1328	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1329	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1330	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1331	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1332	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1333	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1334	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1335	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1336	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1337	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1338	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1339	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1340	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1341	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1342	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1343	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1344	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1345	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1346	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1347	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1348	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1349	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1350	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1351	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1352	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1353	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1354	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1355	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1356	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1357	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1358	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1359	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1360	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1361	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1362	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1363	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1364	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1365	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1366	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1367	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1368	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1369	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1370	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1371	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1372	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1373	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1374	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1375	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1376	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1377	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1378	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1379	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1380	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1381	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1382	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1383	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1384	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1385	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1386	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1387	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1388	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
1389	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
