e	weights
2680	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2681	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2682	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2683	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2684	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2685	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2686	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2687	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2688	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2689	{'en': 3.4372241370059493, 'fr': 1.617006571228241, 'ja': 0.5365834516443471, 'es': 1.592766641002688, 'el': 1.0}
2690	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2691	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2692	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2693	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2694	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2695	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2696	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2697	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2698	{'en': 3.167510012216669, 'fr': 1.544370498167116, 'ja': 0.529545490033074, 'es': 1.5705282262037188, 'el': 1.0}
2699	{'en': 3.3804154280507963, 'fr': 1.5651982336222785, 'ja': 0.5393752014231612, 'es': 1.5259889193353318, 'el': 1.0}
2700	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2701	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2702	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2703	{'en': 3.6399609645587856, 'fr': 1.7375846180910894, 'ja': 0.5617524163811011, 'es': 1.7151970703865025, 'el': 1.0}
2704	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2705	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2706	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2707	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2708	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2709	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2710	{'en': 3.9848588772279516, 'fr': 1.5763698514687108, 'ja': 0.5197542459814267, 'es': 1.5388532664509693, 'el': 1.0}
2711	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2712	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2713	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2714	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2715	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2716	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2717	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2718	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2719	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2720	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2721	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2722	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2723	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2724	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2725	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2726	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2727	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2728	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2729	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2730	{'en': 3.573825305868012, 'fr': 1.6330765053206688, 'ja': 0.5677392427524628, 'es': 1.6866226949913745, 'el': 1.0}
2731	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2732	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2733	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2734	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2735	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2736	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2737	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2738	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2739	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2740	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2741	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2742	{'en': 3.9704405168528965, 'fr': 1.5794488110150633, 'ja': 0.5268522171728511, 'es': 1.5642807692098735, 'el': 1.0}
2743	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2744	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2745	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2746	{'en': 3.944767727729898, 'fr': 1.6102595290444566, 'ja': 0.5032767759100061, 'es': 1.5335425434896788, 'el': 1.0}
2747	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2748	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2749	{'en': 4.183356193514926, 'fr': 1.5870442765869472, 'ja': 0.5574288135503, 'es': 1.5537263296421584, 'el': 1.0}
2750	{'en': 4.789248189725475, 'fr': 1.6006911710125327, 'ja': 0.6353681459926028, 'es': 1.5608262214942836, 'el': 1.0}
2751	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2752	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2753	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2754	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2755	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2756	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2757	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2758	{'en': 3.46083340272215, 'fr': 1.5790035501073234, 'ja': 0.5280523424802515, 'es': 1.5360467065175474, 'el': 1.0}
2759	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2760	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2761	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2762	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2763	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2764	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2765	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2766	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2767	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2768	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2769	{'en': 3.633563764451283, 'fr': 1.5765017816724136, 'ja': 0.567782316502744, 'es': 1.5427537152274586, 'el': 1.0}
2770	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2771	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2772	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2773	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2774	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2775	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2776	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2777	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2778	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2779	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2780	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2781	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2782	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2783	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2784	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2785	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2786	{'en': 3.34809270674045, 'fr': 1.5751825588429105, 'ja': 0.5540652512121658, 'es': 1.5719731831087016, 'el': 1.0}
2787	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2788	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2789	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2790	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2791	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2792	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2793	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2794	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2795	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2796	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2797	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2798	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2799	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2800	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2801	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2802	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2803	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2804	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2805	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2806	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2807	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2808	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2809	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2810	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2811	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2812	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2813	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2814	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2815	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2816	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2817	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2818	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2819	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2820	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2821	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2822	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2823	{'en': 3.2210967124315744, 'fr': 1.5585836566810707, 'ja': 0.5472299940808161, 'es': 1.5334595306410232, 'el': 1.0}
2824	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2825	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2826	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2827	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2828	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2829	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2830	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2831	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2832	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2833	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2834	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2835	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2836	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2837	{'en': 3.6616797360858877, 'fr': 1.6017129119821516, 'ja': 0.5705179931215058, 'es': 1.5961176513544801, 'el': 1.0}
2838	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2839	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2840	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2841	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2842	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2843	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2844	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2845	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2846	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2847	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2848	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2849	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2850	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2851	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2852	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2853	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2854	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2855	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2856	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2857	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2858	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2859	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2860	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2861	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2862	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2863	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2864	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2865	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2866	{'en': 3.363599163581173, 'fr': 1.552012505160993, 'ja': 0.6684979508516358, 'es': 1.709536516319126, 'el': 1.0}
2867	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2868	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2869	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2870	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2871	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2872	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2873	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2874	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2875	{'en': 3.2242546071072478, 'fr': 1.555791636427232, 'ja': 0.5660194022046285, 'es': 1.623771159048371, 'el': 1.0}
2876	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2877	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2878	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2879	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2880	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2881	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2882	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2883	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2884	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2885	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2886	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2887	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2888	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2889	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2890	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2891	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2892	{'en': 3.434141437644098, 'fr': 1.591067498230989, 'ja': 0.5770992997957949, 'es': 1.5675801922700783, 'el': 1.0}
2893	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2894	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2895	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2896	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2897	{'en': 5.166423888674114, 'fr': 1.5700922864965756, 'ja': 0.5546631511963239, 'es': 1.454933606582505, 'el': 1.0}
2898	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2899	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2900	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2901	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2902	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2903	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2904	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2905	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2906	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2907	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2908	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2909	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2910	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2911	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2912	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2913	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2914	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2915	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2916	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2917	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2918	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2919	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2920	{'en': 3.251281331028368, 'fr': 1.5857270437649675, 'ja': 0.5567899395638192, 'es': 1.5353703075035923, 'el': 1.0}
2921	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2922	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2923	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2924	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2925	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2926	{'en': 3.434233979746511, 'fr': 1.5460504792491583, 'ja': 0.5662415528979731, 'es': 1.5426061805559739, 'el': 1.0}
2927	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2928	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2929	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2930	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2931	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2932	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2933	{'en': 3.828373709096544, 'fr': 1.5615319109780523, 'ja': 0.5683648161638781, 'es': 1.5377403276645265, 'el': 1.0}
2934	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2935	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2936	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2937	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2938	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2939	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2940	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2941	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2942	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2943	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2944	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2945	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2946	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2947	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2948	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2949	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2950	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2951	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2952	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2953	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2954	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2955	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2956	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2957	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2958	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2959	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2960	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2961	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2962	{'en': 3.3969733887816926, 'fr': 1.5399787528909377, 'ja': 0.5178131805912678, 'es': 1.560165362208896, 'el': 1.0}
2963	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2964	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2965	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2966	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2967	{'en': 3.461248081197342, 'fr': 1.5663793105107835, 'ja': 0.5254763226696153, 'es': 1.5441877717896078, 'el': 1.0}
2968	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2969	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2970	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2971	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2972	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2973	{'en': 3.2869461978162957, 'fr': 1.5654449070282102, 'ja': 0.5530729704960504, 'es': 1.577365607686703, 'el': 1.0}
2974	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2975	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2976	{'en': 3.461002879904844, 'fr': 1.5815539842585635, 'ja': 0.5589189075251282, 'es': 1.5487892512002026, 'el': 1.0}
2977	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2978	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2979	{'en': 4.584786544038964, 'fr': 1.5747060401752133, 'ja': 0.549799368379333, 'es': 1.5593146935549023, 'el': 1.0}
2980	{'en': 3.573569495580466, 'fr': 1.7169952220007971, 'ja': 0.5633587355235817, 'es': 1.627573688236264, 'el': 1.0}
2981	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2982	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2983	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2984	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2985	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2986	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2987	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2988	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2989	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2990	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2991	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2992	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2993	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2994	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2995	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2996	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2997	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
2998	{'en': 3.3420794631238726, 'fr': 1.564967853672416, 'ja': 0.5192920471281623, 'es': 1.5687840469092813, 'el': 1.0}
2999	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
