e	weights
1157	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1158	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1159	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1160	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1161	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1162	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1163	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1164	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1165	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1166	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1167	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1168	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1169	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1170	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1171	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1172	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1173	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1174	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1175	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1176	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1177	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1178	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1179	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1180	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1181	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1182	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1183	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1184	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1185	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1186	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1187	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1188	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1189	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1190	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1191	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1192	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1193	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1194	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1195	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1196	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1197	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1198	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1199	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1200	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1201	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1202	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1203	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1204	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1205	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1206	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1207	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1208	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1209	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1210	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1211	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1212	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1213	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1214	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1215	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1216	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1217	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1218	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1219	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1220	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1221	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1222	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1223	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1224	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1225	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1226	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1227	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1228	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1229	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1230	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1231	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1232	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1233	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1234	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1235	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1236	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1237	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1238	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1239	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1240	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1241	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1242	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1243	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1244	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1245	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1246	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1247	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1248	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1249	{'ja': 4.124663824438203, 'fr': 0.6100095908400207, 'es': 1.0, 'el': 1.0, 'en': 1.1481830262590247}
1250	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1251	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1252	{'ja': 3.9344276152548696, 'fr': 0.621302643430896, 'es': 1.0, 'el': 1.0, 'en': 1.143105648572421}
1253	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1254	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1255	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1256	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1257	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1258	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1259	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1260	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1261	{'ja': 3.6739251066350893, 'fr': 0.5710472363363497, 'es': 1.0, 'el': 1.0, 'en': 1.1523365601704694}
1262	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1263	{'ja': 4.024732918839167, 'fr': 0.6888207116188528, 'es': 1.0, 'el': 1.0, 'en': 1.120564643900024}
1264	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1265	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1266	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1267	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1268	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1269	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1270	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1271	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1272	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1273	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1274	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1275	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1276	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1277	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1278	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1279	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1280	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1281	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1282	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1283	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1284	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1285	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1286	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1287	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1288	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1289	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1290	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1291	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1292	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1293	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1294	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1295	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1296	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1297	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1298	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1299	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1300	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1301	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1302	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1303	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1304	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1305	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1306	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1307	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1308	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1309	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1310	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1311	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1312	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1313	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1314	{'ja': 3.6351988428111044, 'fr': 0.6130227646333508, 'es': 1.0, 'el': 1.0, 'en': 1.142799920389776}
1315	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1316	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1317	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1318	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1319	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1320	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1321	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1322	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1323	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1324	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1325	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1326	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1327	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1328	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1329	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1330	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1331	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1332	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1333	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1334	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1335	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1336	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1337	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1338	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1339	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1340	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1341	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1342	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1343	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1344	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1345	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1346	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1347	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1348	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1349	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1350	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1351	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1352	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1353	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1354	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1355	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1356	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1357	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1358	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1359	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1360	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1361	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1362	{'ja': 3.3659354596853794, 'fr': 0.6188027931165281, 'es': 1.0, 'el': 1.0, 'en': 1.183989964267212}
1363	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1364	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1365	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1366	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1367	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1368	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1369	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1370	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1371	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1372	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1373	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1374	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1375	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1376	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1377	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1378	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1379	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1380	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1381	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1382	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1383	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1384	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1385	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1386	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1387	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1388	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1389	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1390	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1391	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1392	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1393	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1394	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1395	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1396	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1397	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1398	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1399	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1400	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1401	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1402	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1403	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1404	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1405	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1406	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1407	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1408	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1409	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1410	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1411	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1412	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1413	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1414	{'ja': 3.69356075279942, 'fr': 0.6409975933410064, 'es': 1.0, 'el': 1.0, 'en': 1.16399931988069}
1415	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1416	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1417	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1418	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1419	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1420	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1421	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1422	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1423	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1424	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1425	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1426	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1427	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1428	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1429	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1430	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1431	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1432	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1433	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1434	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1435	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1436	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1437	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1438	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1439	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1440	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1441	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1442	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1443	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1444	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1445	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1446	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1447	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1448	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1449	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1450	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1451	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1452	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1453	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1454	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1455	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1456	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1457	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1458	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1459	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1460	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1461	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1462	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1463	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1464	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1465	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1466	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1467	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1468	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1469	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1470	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1471	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1472	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1473	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1474	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1475	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1476	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1477	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1478	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1479	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1480	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1481	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1482	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1483	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1484	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1485	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1486	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1487	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1488	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1489	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1490	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1491	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1492	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
1493	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
